timestamp,employee_id,system_accessed,action,bytes_transferred,name,department,role,shift_start_hour,shift_end_hour,risk_tier,hour_of_day,flagged_threat
2024-02-16 12:11:00,EMP-0003,Routing_Portal,View,50613,Daniel Roberts,Warehouse,Inventory Specialist,8,20,Standard,12,None
2024-02-16 12:25:00,EMP-0059,Customer_CRM,View,56430,Anne Hall,IT,System Admin,9,17,Elevated,12,None
2024-02-16 12:30:00,EMP-0023,Inventory_DB,Query,61246,Patricia Lamb,Ground Operations,Driver,6,18,Standard,12,None
2024-02-16 12:33:00,EMP-0061,Inventory_DB,View,25572,Mary Mccullough,Ground Operations,Dispatcher,6,18,Standard,12,None
2024-02-16 12:38:00,EMP-0042,Customer_CRM,Query,45073,Megan Mcdaniel,Finance,Payroll Manager,9,17,Elevated,12,None
2024-02-16 12:53:00,EMP-0082,Inventory_DB,Download,14585833,Maria Fleming,Ground Operations,Driver,6,18,Standard,12,None
2024-02-16 13:11:00,EMP-0009,Inventory_DB,Query,82346,Rodney Frazier,IT,Helpdesk,9,17,Elevated,13,None
2024-02-16 13:22:00,EMP-0063,Financial_Ledger,Export,11981874,Michelle Sellers,Finance,Payroll Manager,9,17,Elevated,13,None
2024-02-16 13:34:00,EMP-0128,Financial_Ledger,Query,76846,Michael Salas,Finance,Payroll Manager,9,17,Elevated,13,None
2024-02-16 13:48:00,EMP-0062,Financial_Ledger,Export,19310072,Andrew Lopez,Finance,Payroll Manager,9,17,Elevated,13,None
2024-02-16 14:02:00,EMP-0063,Financial_Ledger,Download,14092715,Michelle Sellers,Finance,Payroll Manager,9,17,Elevated,14,None
2024-02-16 14:12:00,EMP-0065,Routing_Portal,View,40101,Felicia Galvan,Warehouse,Inventory Specialist,8,20,Standard,14,None
2024-02-16 14:19:00,EMP-0140,Routing_Portal,View,41854,Michael Williams,Warehouse,Forklift Operator,8,20,Standard,14,None
2024-02-16 14:23:00,EMP-0121,Inventory_DB,Query,34563,Melissa Flores,IT,Helpdesk,9,17,Elevated,14,None
2024-02-16 14:30:00,EMP-0057,Inventory_DB,View,49045,Micheal Butler,Ground Operations,Driver,6,18,Standard,14,None
2024-02-16 14:35:00,EMP-0003,Inventory_DB,View,66978,Daniel Roberts,Warehouse,Inventory Specialist,8,20,Standard,14,None
2024-02-16 14:37:00,EMP-0044,Inventory_DB,Download,18360708,Joshua Flores,Ground Operations,Hub Manager,6,18,Standard,14,None
2024-02-16 14:48:00,EMP-0057,Inventory_DB,Download,14238668,Micheal Butler,Ground Operations,Driver,6,18,Standard,14,None
2024-02-16 14:58:00,EMP-0070,Inventory_DB,Query,52402,Anthony Roberts,IT,System Admin,9,17,Elevated,14,None
2024-02-16 15:03:00,EMP-0118,HR_Portal,View,62164,Nathan Kent,Warehouse,Inventory Specialist,8,20,Standard,15,None
2024-02-16 15:07:00,EMP-0018,Routing_Portal,View,27259,Jonathan Liu,IT,Helpdesk,9,17,Elevated,15,None
2024-02-16 15:20:00,EMP-0003,Inventory_DB,View,55006,Daniel Roberts,Warehouse,Inventory Specialist,8,20,Standard,15,None
2024-02-16 15:23:00,EMP-0039,Inventory_DB,View,20929,Anthony Robinson,Warehouse,Inventory Specialist,8,20,Standard,15,None
2024-02-16 15:28:00,EMP-0050,Routing_Portal,Query,45099,Julie Terrell,IT,System Admin,9,17,Elevated,15,None
2024-02-16 15:34:00,EMP-0099,Customer_CRM,Query,20003,Austin Garcia,IT,System Admin,9,17,Elevated,15,None
2024-02-16 15:47:00,EMP-0141,Routing_Portal,Query,38163,Katherine Owen,IT,Helpdesk,9,17,Elevated,15,None
2024-02-16 16:03:00,EMP-0110,Inventory_DB,Download,12403505,Monique Miller,Ground Operations,Dispatcher,6,18,Standard,16,None
2024-02-16 16:13:00,EMP-0148,Inventory_DB,Query,43991,Alyssa White,Ground Operations,Hub Manager,6,18,Standard,16,None
2024-02-16 16:20:00,EMP-0109,Inventory_DB,View,70985,Sherry Whitney,Ground Operations,Driver,6,18,Standard,16,None
2024-02-16 16:35:00,EMP-0068,Financial_Ledger,View,41841,Michelle Holder,Finance,Financial Analyst,9,17,Elevated,16,None
2024-02-16 16:38:00,EMP-0150,Routing_Portal,Query,69867,Nicole Perry,IT,Helpdesk,9,17,Elevated,16,None
2024-02-16 16:40:00,EMP-0132,Customer_CRM,Query,65565,Christine Jacobson,Warehouse,Inventory Specialist,8,20,Standard,16,None
2024-02-16 16:52:00,EMP-0030,Routing_Portal,Query,36725,Ann Pineda,IT,Helpdesk,9,17,Elevated,16,None
2024-02-16 16:58:00,EMP-0139,HR_Portal,View,51812,Erica Fisher,IT,System Admin,9,17,Elevated,16,None
2024-02-16 17:01:00,EMP-0108,Routing_Portal,View,49197,Kristina Mitchell,Warehouse,Inventory Specialist,8,20,Standard,17,None
2024-02-16 17:13:00,EMP-0126,Financial_Ledger,View,37054,Danielle Griffin,Finance,Financial Analyst,9,17,Elevated,17,None
2024-02-16 17:27:00,EMP-0094,Inventory_DB,View,49836,Jennifer Trevino,Ground Operations,Dispatcher,6,18,Standard,17,None
2024-02-16 17:42:00,EMP-0070,Financial_Ledger,View,8249,Anthony Roberts,IT,System Admin,9,17,Elevated,17,None
2024-02-16 17:46:00,EMP-0115,Customer_CRM,Query,56637,Angela King,Ground Operations,Dispatcher,6,18,Standard,17,None
2024-02-16 17:49:00,EMP-0129,HR_Portal,View,74093,Alexandra Thompson,IT,Helpdesk,9,17,Elevated,17,None
2024-02-16 17:59:00,EMP-0068,Financial_Ledger,View,56222,Michelle Holder,Finance,Financial Analyst,9,17,Elevated,17,None
2024-02-16 18:49:00,EMP-0123,Inventory_DB,Query,52958,Vanessa Moore,Ground Operations,Dispatcher,6,18,Standard,18,None
2024-02-16 18:56:00,EMP-0072,Routing_Portal,View,20872,Nathaniel Price,Warehouse,Forklift Operator,8,20,Standard,18,None
2024-02-16 19:06:00,EMP-0103,Financial_Ledger,Query,66726,Sharon Farrell,Warehouse,Forklift Operator,8,20,Standard,19,None
2024-02-16 19:23:00,EMP-0010,Inventory_DB,Query,62217,Sonya Foster,Warehouse,Forklift Operator,8,20,Standard,19,None
2024-02-16 20:04:00,EMP-0027,Routing_Portal,View,74413,Stacey Morgan,Ground Operations,Driver,6,18,Standard,20,None
2024-02-16 23:46:00,EMP-0088,Financial_Ledger,Query,76275,Aaron Martinez,Finance,Financial Analyst,9,17,Elevated,23,None
2024-02-17 04:01:00,EMP-0025,Financial_Ledger,View,39190,Nancy Stafford,Finance,Financial Analyst,9,17,Elevated,4,None
2024-02-17 06:24:00,EMP-0091,Routing_Portal,View,46562,Wesley Chandler,Ground Operations,Dispatcher,6,18,Standard,6,None
2024-02-17 06:26:00,EMP-0115,Inventory_DB,View,78247,Angela King,Ground Operations,Dispatcher,6,18,Standard,6,None
2024-02-17 06:28:00,EMP-0061,Inventory_DB,View,17852,Mary Mccullough,Ground Operations,Dispatcher,6,18,Standard,6,None
2024-02-17 08:18:00,EMP-0013,Inventory_DB,View,56440,Haley Johnson,Warehouse,Inventory Specialist,8,20,Standard,8,None
2024-02-17 08:33:00,EMP-0125,Inventory_DB,Download,10518643,Jeffrey Clay,Warehouse,Forklift Operator,8,20,Standard,8,None
2024-02-17 08:45:00,EMP-0066,Inventory_DB,View,33871,Laura Castillo,Warehouse,Inventory Specialist,8,20,Standard,8,None
2024-02-17 08:59:00,EMP-0098,Inventory_DB,Query,65995,Dana Taylor,Warehouse,Inventory Specialist,8,20,Standard,8,None
2024-02-17 09:01:00,EMP-0147,Inventory_DB,View,48136,Stacey Thomas,Ground Operations,Dispatcher,6,18,Standard,9,None
2024-02-17 09:09:00,EMP-0106,HR_Portal,Query,53564,Patrick Silva,IT,System Admin,9,17,Elevated,9,None
2024-02-17 09:21:00,EMP-0105,Routing_Portal,View,73828,Pamela Buck,Ground Operations,Dispatcher,6,18,Standard,9,None
2024-02-17 09:35:00,EMP-0023,Routing_Portal,Query,72022,Patricia Lamb,Ground Operations,Driver,6,18,Standard,9,None
2024-02-17 09:39:00,EMP-0056,Routing_Portal,Query,59668,Gina Blair,IT,Helpdesk,9,17,Elevated,9,None
2024-02-17 09:51:00,EMP-0052,Financial_Ledger,View,60295,Donald Jensen,Finance,Financial Analyst,9,17,Elevated,9,None
2024-02-17 09:59:00,EMP-0005,Routing_Portal,View,68208,Corey Davis,Warehouse,Forklift Operator,8,20,Standard,9,None
2024-02-17 10:10:00,EMP-0149,Inventory_DB,View,31017,Erik Campbell,Ground Operations,Hub Manager,6,18,Standard,10,None
2024-02-17 10:17:00,EMP-0082,Routing_Portal,Query,21232,Maria Fleming,Ground Operations,Driver,6,18,Standard,10,None
2024-02-17 10:20:00,EMP-0016,Routing_Portal,Query,49456,Chris Cohen,Ground Operations,Hub Manager,6,18,Standard,10,None
2024-02-17 10:25:00,EMP-0129,Routing_Portal,View,63790,Alexandra Thompson,IT,Helpdesk,9,17,Elevated,10,None
2024-02-17 10:28:00,EMP-0044,Inventory_DB,Download,21239927,Joshua Flores,Ground Operations,Hub Manager,6,18,Standard,10,None
2024-02-17 10:43:00,EMP-0105,Routing_Portal,View,51681,Pamela Buck,Ground Operations,Dispatcher,6,18,Standard,10,None
2024-02-17 10:48:00,EMP-0136,Inventory_DB,View,72206,Melissa Webb,Ground Operations,Dispatcher,6,18,Standard,10,None
2024-02-17 11:03:00,EMP-0017,Financial_Ledger,View,57892,Heidi Delgado,Finance,Payroll Manager,9,17,Elevated,11,None
2024-02-17 11:14:00,EMP-0129,HR_Portal,Query,23274,Alexandra Thompson,IT,Helpdesk,9,17,Elevated,11,None
2024-02-17 11:20:00,EMP-0148,Customer_CRM,Query,56788,Alyssa White,Ground Operations,Hub Manager,6,18,Standard,11,None
2024-02-17 11:35:00,EMP-0102,Inventory_DB,View,73532,Carmen Jones,Ground Operations,Driver,6,18,Standard,11,None
2024-02-17 11:43:00,EMP-0016,Inventory_DB,Query,37998,Chris Cohen,Ground Operations,Hub Manager,6,18,Standard,11,None
2024-02-17 11:54:00,EMP-0028,Inventory_DB,View,58665,Joshua Norris,Warehouse,Forklift Operator,8,20,Standard,11,None
2024-02-17 11:58:00,EMP-0105,Inventory_DB,View,41987,Pamela Buck,Ground Operations,Dispatcher,6,18,Standard,11,None
2024-02-17 12:03:00,EMP-0103,Inventory_DB,Query,46253,Sharon Farrell,Warehouse,Forklift Operator,8,20,Standard,12,None
2024-02-17 12:10:00,EMP-0066,Inventory_DB,Query,44561,Laura Castillo,Warehouse,Inventory Specialist,8,20,Standard,12,None
2024-02-17 12:19:00,EMP-0087,Routing_Portal,View,52001,Travis Williams,Ground Operations,Hub Manager,6,18,Standard,12,None
2024-02-17 12:48:00,EMP-0118,Routing_Portal,View,25485,Nathan Kent,Warehouse,Inventory Specialist,8,20,Standard,12,None
2024-02-17 13:02:00,EMP-0019,Routing_Portal,View,68930,Sergio Vazquez,Warehouse,Forklift Operator,8,20,Standard,13,None
2024-02-17 13:05:00,EMP-0064,Inventory_DB,Query,71290,Cristina Watkins,IT,System Admin,9,17,Elevated,13,None
2024-02-17 13:13:00,EMP-0082,Routing_Portal,Download,20151238,Maria Fleming,Ground Operations,Driver,6,18,Standard,13,None
2024-02-17 13:25:00,EMP-0091,Routing_Portal,Download,10407249,Wesley Chandler,Ground Operations,Dispatcher,6,18,Standard,13,None
2024-02-17 13:42:00,EMP-0034,Inventory_DB,View,63107,Shannon Ellis,Ground Operations,Dispatcher,6,18,Standard,13,None
2024-02-17 13:57:00,EMP-0088,Financial_Ledger,View,69727,Aaron Martinez,Finance,Financial Analyst,9,17,Elevated,13,None
2024-02-17 14:04:00,EMP-0075,Inventory_DB,Query,58676,Andrew Torres,Warehouse,Forklift Operator,8,20,Standard,14,None
2024-02-17 14:10:00,EMP-0041,Inventory_DB,View,34283,Jacob West,Ground Operations,Dispatcher,6,18,Standard,14,None
2024-02-17 14:18:00,EMP-0138,Inventory_DB,View,39950,Peter Reid II,Warehouse,Forklift Operator,8,20,Standard,14,None
2024-02-17 14:30:00,EMP-0060,Financial_Ledger,View,78277,Christopher Blair,Finance,Payroll Manager,9,17,Elevated,14,None
2024-02-17 14:40:00,EMP-0011,Customer_CRM,View,47653,Jay Sullivan,Finance,Financial Analyst,9,17,Elevated,14,None
2024-02-17 14:42:00,EMP-0001,Routing_Portal,View,35822,Chloe Sanford,Warehouse,Forklift Operator,8,20,Standard,14,None
2024-02-17 14:49:00,EMP-0110,Routing_Portal,View,34479,Monique Miller,Ground Operations,Dispatcher,6,18,Standard,14,None
2024-02-17 15:04:00,EMP-0016,Routing_Portal,Query,37594,Chris Cohen,Ground Operations,Hub Manager,6,18,Standard,15,None
2024-02-17 15:09:00,EMP-0007,Financial_Ledger,View,61563,Mark Powell,Finance,Financial Analyst,9,17,Elevated,15,None
2024-02-17 15:19:00,EMP-0028,Inventory_DB,View,9887,Joshua Norris,Warehouse,Forklift Operator,8,20,Standard,15,None
2024-02-17 15:25:00,EMP-0011,Financial_Ledger,Download,8112431,Jay Sullivan,Finance,Financial Analyst,9,17,Elevated,15,None
2024-02-17 15:33:00,EMP-0053,Inventory_DB,View,19107,Paul Mathews,Ground Operations,Driver,6,18,Standard,15,None
2024-02-17 15:42:00,EMP-0132,Routing_Portal,View,63536,Christine Jacobson,Warehouse,Inventory Specialist,8,20,Standard,15,None
2024-02-17 15:44:00,EMP-0005,Routing_Portal,View,29152,Corey Davis,Warehouse,Forklift Operator,8,20,Standard,15,None
2024-02-17 15:53:00,EMP-0039,Routing_Portal,View,12609,Anthony Robinson,Warehouse,Inventory Specialist,8,20,Standard,15,None
2024-02-17 16:02:00,EMP-0010,Routing_Portal,View,45368,Sonya Foster,Warehouse,Forklift Operator,8,20,Standard,16,None
2024-02-17 16:11:00,EMP-0118,Routing_Portal,View,56730,Nathan Kent,Warehouse,Inventory Specialist,8,20,Standard,16,None
2024-02-17 16:15:00,EMP-0104,Inventory_DB,Query,37169,Katrina Rubio,Warehouse,Inventory Specialist,8,20,Standard,16,None
2024-02-17 16:27:00,EMP-0079,HR_Portal,View,38354,Cheryl Waters,Finance,Payroll Manager,9,17,Elevated,16,None
2024-02-17 16:31:00,EMP-0049,Inventory_DB,View,74414,Michael Tapia,Warehouse,Forklift Operator,8,20,Standard,16,None
2024-02-17 16:35:00,EMP-0035,Inventory_DB,Query,79154,Regina Allen,Ground Operations,Hub Manager,6,18,Standard,16,None
2024-02-17 16:50:00,EMP-0013,Customer_CRM,View,56385,Haley Johnson,Warehouse,Inventory Specialist,8,20,Standard,16,None
2024-02-17 16:58:00,EMP-0072,Inventory_DB,View,40673,Nathaniel Price,Warehouse,Forklift Operator,8,20,Standard,16,None
2024-02-17 17:09:00,EMP-0037,Routing_Portal,Download,18161979,Felicia Giles,Ground Operations,Hub Manager,6,18,Standard,17,None
2024-02-17 17:17:00,EMP-0131,Financial_Ledger,View,52383,Lisa Mendez,Finance,Financial Analyst,9,17,Elevated,17,None
2024-02-17 17:26:00,EMP-0106,Inventory_DB,View,49080,Patrick Silva,IT,System Admin,9,17,Elevated,17,None
2024-02-17 17:38:00,EMP-0074,Financial_Ledger,Download,20504630,Nicole Walls,Finance,Payroll Manager,9,17,Elevated,17,None
2024-02-17 17:43:00,EMP-0056,Inventory_DB,View,22328,Gina Blair,IT,Helpdesk,9,17,Elevated,17,None
2024-02-17 17:57:00,EMP-0072,Routing_Portal,View,52435,Nathaniel Price,Warehouse,Forklift Operator,8,20,Standard,17,None
2024-02-17 18:15:00,EMP-0027,Inventory_DB,View,52169,Stacey Morgan,Ground Operations,Driver,6,18,Standard,18,None
2024-02-17 18:17:00,EMP-0132,Routing_Portal,View,100492,Christine Jacobson,Warehouse,Inventory Specialist,8,20,Standard,18,None
2024-02-17 18:25:00,EMP-0112,Inventory_DB,Download,12420334,Charles Porter,Warehouse,Inventory Specialist,8,20,Standard,18,None
2024-02-17 18:42:00,EMP-0110,HR_Portal,View,65649,Monique Miller,Ground Operations,Dispatcher,6,18,Standard,18,None
2024-02-17 18:49:00,EMP-0065,Customer_CRM,Query,53855,Felicia Galvan,Warehouse,Inventory Specialist,8,20,Standard,18,None
2024-02-17 19:14:00,EMP-0118,Routing_Portal,View,48019,Nathan Kent,Warehouse,Inventory Specialist,8,20,Standard,19,None
2024-02-17 19:27:00,EMP-0033,Inventory_DB,View,53677,Stacy Smith,Warehouse,Inventory Specialist,8,20,Standard,19,None
2024-02-17 19:45:00,EMP-0003,Inventory_DB,View,85542,Daniel Roberts,Warehouse,Inventory Specialist,8,20,Standard,19,None
2024-02-17 20:24:00,EMP-0146,HR_Portal,View,54937,Dominique Logan,Warehouse,Forklift Operator,8,20,Standard,20,None
2024-02-17 20:46:00,EMP-0033,Routing_Portal,View,29139,Stacy Smith,Warehouse,Inventory Specialist,8,20,Standard,20,None
2024-02-17 21:06:00,EMP-0086,Customer_CRM,Query,32720,Jacqueline Dickerson,IT,System Admin,9,17,Elevated,21,None
2024-02-17 21:33:00,EMP-0070,Customer_CRM,View,76823,Anthony Roberts,IT,System Admin,9,17,Elevated,21,None
2024-02-18 02:40:00,EMP-0012,Customer_CRM,View,49510,Abigail Marshall,IT,Helpdesk,9,17,Elevated,2,None
2024-02-18 04:34:00,EMP-0103,Routing_Portal,View,66749,Sharon Farrell,Warehouse,Forklift Operator,8,20,Standard,4,None
2024-02-18 06:30:00,EMP-0093,Inventory_DB,View,31535,Kelli Freeman,Ground Operations,Driver,6,18,Standard,6,None
2024-02-18 06:38:00,EMP-0093,Inventory_DB,View,42287,Kelli Freeman,Ground Operations,Driver,6,18,Standard,6,None
2024-02-18 06:40:00,EMP-0024,Routing_Portal,View,18125,Brenda White,Ground Operations,Driver,6,18,Standard,6,None
2024-02-18 06:49:00,EMP-0055,Inventory_DB,View,78152,Melissa Davila,Ground Operations,Hub Manager,6,18,Standard,6,None
2024-02-18 08:06:00,EMP-0054,Routing_Portal,Query,23090,Michael Adams,Warehouse,Inventory Specialist,8,20,Standard,8,None
2024-02-18 08:09:00,EMP-0082,Inventory_DB,View,62697,Maria Fleming,Ground Operations,Driver,6,18,Standard,8,None
2024-02-18 08:38:00,EMP-0024,Routing_Portal,View,34168,Brenda White,Ground Operations,Driver,6,18,Standard,8,None
2024-02-18 08:44:00,EMP-0132,HR_Portal,View,52898,Christine Jacobson,Warehouse,Inventory Specialist,8,20,Standard,8,None
2024-02-18 09:05:00,EMP-0084,Customer_CRM,View,54226,Veronica Horn,IT,Helpdesk,9,17,Elevated,9,None
2024-02-18 09:14:00,EMP-0114,Inventory_DB,View,41172,Ricky Jackson,Warehouse,Forklift Operator,8,20,Standard,9,None
2024-02-18 09:16:00,EMP-0096,Inventory_DB,View,41485,Michael Mitchell,Ground Operations,Dispatcher,6,18,Standard,9,None
2024-02-18 09:23:00,EMP-0049,Inventory_DB,View,40729,Michael Tapia,Warehouse,Forklift Operator,8,20,Standard,9,None
2024-02-18 09:28:00,EMP-0011,Financial_Ledger,View,68150,Jay Sullivan,Finance,Financial Analyst,9,17,Elevated,9,None
2024-02-18 09:32:00,EMP-0122,Inventory_DB,View,79632,Elizabeth Mitchell,Warehouse,Forklift Operator,8,20,Standard,9,None
2024-02-18 09:37:00,EMP-0028,HR_Portal,Query,7690,Joshua Norris,Warehouse,Forklift Operator,8,20,Standard,9,None
2024-02-18 09:43:00,EMP-0024,Routing_Portal,View,47519,Brenda White,Ground Operations,Driver,6,18,Standard,9,None
2024-02-18 09:46:00,EMP-0134,Routing_Portal,Download,11864549,Anthony Diaz,Ground Operations,Driver,6,18,Standard,9,None
2024-02-18 10:01:00,EMP-0102,Routing_Portal,View,59720,Carmen Jones,Ground Operations,Driver,6,18,Standard,10,None
2024-02-18 10:13:00,EMP-0128,Financial_Ledger,View,60149,Michael Salas,Finance,Payroll Manager,9,17,Elevated,10,None
2024-02-18 10:26:00,EMP-0015,Financial_Ledger,Export,16411618,Andrew White,Finance,Financial Analyst,9,17,Elevated,10,None
2024-02-18 10:33:00,EMP-0089,Routing_Portal,Query,75743,Dr. Sydney Lopez,Ground Operations,Hub Manager,6,18,Standard,10,None
2024-02-18 10:42:00,EMP-0137,Inventory_DB,View,36376,Robert Thompson,Ground Operations,Driver,6,18,Standard,10,None
2024-02-18 10:56:00,EMP-0139,Inventory_DB,Download,13936053,Erica Fisher,IT,System Admin,9,17,Elevated,10,None
2024-02-18 11:06:00,EMP-0036,Customer_CRM,View,91799,Matthew Tran,Finance,Payroll Manager,9,17,Elevated,11,None
2024-02-18 11:21:00,EMP-0034,Routing_Portal,View,30568,Shannon Ellis,Ground Operations,Dispatcher,6,18,Standard,11,None
2024-02-18 11:36:00,EMP-0061,Routing_Portal,Query,85956,Mary Mccullough,Ground Operations,Dispatcher,6,18,Standard,11,None
2024-02-18 11:48:00,EMP-0060,Financial_Ledger,View,70983,Christopher Blair,Finance,Payroll Manager,9,17,Elevated,11,None
2024-02-18 11:50:00,EMP-0072,Routing_Portal,View,31584,Nathaniel Price,Warehouse,Forklift Operator,8,20,Standard,11,None
2024-02-18 11:55:00,EMP-0046,Inventory_DB,View,45386,Jesse Phillips,Ground Operations,Dispatcher,6,18,Standard,11,None
2024-02-18 12:04:00,EMP-0078,HR_Portal,View,55922,Stacey Todd,Warehouse,Inventory Specialist,8,20,Standard,12,None
2024-02-18 12:09:00,EMP-0141,Inventory_DB,View,51111,Katherine Owen,IT,Helpdesk,9,17,Elevated,12,None
2024-02-18 12:13:00,EMP-0012,HR_Portal,View,73968,Abigail Marshall,IT,Helpdesk,9,17,Elevated,12,None
2024-02-18 12:18:00,EMP-0018,Routing_Portal,View,48983,Jonathan Liu,IT,Helpdesk,9,17,Elevated,12,None
2024-02-18 12:33:00,EMP-0075,Routing_Portal,View,31244,Andrew Torres,Warehouse,Forklift Operator,8,20,Standard,12,None
2024-02-18 12:41:00,EMP-0096,Inventory_DB,Query,62160,Michael Mitchell,Ground Operations,Dispatcher,6,18,Standard,12,None
2024-02-18 12:44:00,EMP-0043,Routing_Portal,Download,7314448,Matthew Pierce,IT,System Admin,9,17,Elevated,12,None
2024-02-18 12:55:00,EMP-0143,Financial_Ledger,Query,3005,Ricky Mcdonald,Finance,Payroll Manager,9,17,Elevated,12,None
2024-02-18 13:05:00,EMP-0022,Customer_CRM,Query,51147,Sara Wilson,IT,System Admin,9,17,Elevated,13,None
2024-02-18 13:13:00,EMP-0013,Routing_Portal,Query,34807,Haley Johnson,Warehouse,Inventory Specialist,8,20,Standard,13,None
2024-02-18 13:24:00,EMP-0119,HR_Portal,Query,62296,Scott Flores,IT,System Admin,9,17,Elevated,13,None
2024-02-18 13:30:00,EMP-0128,Financial_Ledger,View,39264,Michael Salas,Finance,Payroll Manager,9,17,Elevated,13,None
2024-02-18 13:45:00,EMP-0057,Routing_Portal,View,33265,Micheal Butler,Ground Operations,Driver,6,18,Standard,13,None
2024-02-18 14:00:00,EMP-0023,Inventory_DB,Query,25359,Patricia Lamb,Ground Operations,Driver,6,18,Standard,14,None
2024-02-18 14:09:00,EMP-0128,HR_Portal,Query,54671,Michael Salas,Finance,Payroll Manager,9,17,Elevated,14,None
2024-02-18 14:14:00,EMP-0120,Routing_Portal,Query,60311,Lauren Bell,Warehouse,Forklift Operator,8,20,Standard,14,None
2024-02-18 14:20:00,EMP-0126,Financial_Ledger,View,32129,Danielle Griffin,Finance,Financial Analyst,9,17,Elevated,14,None
2024-02-18 14:33:00,EMP-0072,Inventory_DB,View,30743,Nathaniel Price,Warehouse,Forklift Operator,8,20,Standard,14,None
2024-02-18 14:52:00,EMP-0040,Routing_Portal,View,59770,Charles Martinez,IT,System Admin,9,17,Elevated,14,None
2024-02-18 14:59:00,EMP-0056,Routing_Portal,Query,62163,Gina Blair,IT,Helpdesk,9,17,Elevated,14,None
2024-02-18 15:02:00,EMP-0106,HR_Portal,Query,27376,Patrick Silva,IT,System Admin,9,17,Elevated,15,None
